,Herkomst,Titel,Tekst,JEROEN_janee,JEROEN_OPM,SUSAN_janee,SUSAN_OPM,VERGELIJKING,CONCLUSIE,EINDOORDEEL_janee,reinfVec,vecNorm
635,manual_annotation_sample_seed1117,GV_Wieberdink_dodenmars_01d_conversation_clipped_150_paragraph_449-461_text,"Aussenlager der Konzentrationslager Ravensbruck und Buchenwald . Tausende Frauen vieler Nationen wurden hier durch den Faschistischen Rustungskonzern Hasag unmenschlich ausgebeutet . Wir ehren das Andenken derer die hier litten und starben . ' ' Hasag ' ik geloof , ik geloof dat op het papier aan de achterkant dat het een Hasag boekje was . Je hoeft het maar om te slaan en dan hoort er Hazag op te staan . Dat is wat ik me herinner wat Hazag was . Wist ik helemaal niet . Ja , dat waren dus die fabrieken en dat waren er veel . Weet ik niet . We hebben een envelop die ik van jou had meegenomen , met je handschrift , hebben we daar verbrand en aan jou gedacht . Goed zo. Dat hebben we gedaan . En dit , ik weet niet of je dat kan zien , maar we zullen het meteen over hebben .",nee,?,nee,,zelfde,,nee,"[ 0.06635301  0.29030135 -0.40043491 -0.3256672  -0.07869348  0.02716495
 -0.0891934  -0.3775553   0.40599743 -0.24475308 -0.07997315  0.00496799
  0.14413192  0.00872667  0.13875022  0.0206501   0.17613564  0.33568549
  0.27386926  0.0239052  -0.2047805  -0.08428421  0.17995124  0.17767743
  0.3410514   0.20644773  0.16654927 -0.02872183  0.05452653 -0.08497711
  0.08587008 -0.33356144  0.22353171 -0.00073101  0.21416185  0.03772614
  0.24042752 -0.03758661  0.22743147  0.31132719  0.03520798 -0.24138701
  0.05896144  0.01814439 -0.17640269 -0.2606775   0.13792928  0.67033345
  0.14550073 -0.21727252]",1.5611111775497708
636,manual_annotation_sample_seed1117,GV_CaleidoscoopFilm_ingekwartierd_05_conversation_clipped_150_paragraph_769-776_text,"Nee . Werd er daarna nog , ja werd er dan in het gezin nog over gesproken ? Ja , dat wel . Dat wel . Dat nouja we hadden een tijd over nagepraat en wat er gebeurd was met bepaalde mensen toen werd er veel meer bekend . De Duitsers hielden alles natuurlijk stil . Zeker die verkeerde dingen die ze allemaal deden . En dat dan kwam er eigenlijk een beerput open vlak na de oorlog van dat erge wat ze met de joden hebben gedaan en met verzetsmensen enzovoort dat werd toen allemaal veel duidelijker voor zover je dat in de oorlog nog niet wist en in de oorlog wisten we eigenlijk van niks . Want kunt u zich dan nog herinneren wanneer u er dan , wanneer u er wel over hoorde ? Was dat ook al heel snel ? Ja , vrij snel na de oorlog .",nee,Twijfel,nee,,zelfde,,nee,"[ 0.14916403  0.23526909 -0.23095663 -0.03011005  0.3420196   0.15170024
  0.25859456  0.08936169  0.1892295  -0.03222953  0.21471838  0.06093658
 -0.14292086 -0.06099659  0.12625043  0.00364279  0.36085826 -0.05333474
  0.25302531  0.21535382 -0.24242269 -0.01384983  0.06570924  0.03235526
  0.09960348  0.33357994  0.22769793 -0.01186369 -0.25805226 -0.24951568
 -0.19655818 -0.27059668  0.15470309  0.01450057  0.25835042  0.04318785
  0.30136816  0.26772994  0.11791565  0.2504906   0.13823631 -0.11336032
  0.2446237  -0.26200162 -0.29178618 -0.40374464  0.08709588  0.63728911
 -0.23981947 -0.17395931]",1.56113255076421
637,manual_annotation_sample_seed1117,GV_Nijkerk_Vluchtelingen_02_conversation_clipped_150_paragraph_1367-1374_text,"Was het toen bij , bij uw ouders aan huis ook heel druk met , met mensen die om eten kwamen ? Ja , elke dag , kon je wel zeggen . Dat vertelde u , maar is het .. kunt u ook zien van , van dat er echt een opgaande lijn was , dat het er veel .. steeds meer werden ? Dat weet ik niet . Kan ik niet .. Dat kan ik echt niet zeggen , nee . Nee . Ik heb een idee dat dat wisselend was . De ene dag meer als de andere dag . Maar dat , dat , dat .. Dat weet u zo niet ? Nee . Nee , dat kan ik niet zo zeggen , nee . Waren er ook mensen die , die weigerden eh .. om , om evacuÈs op te nemen of , of passanten te helpen ?",nee,,nee,,zelfde,,nee,"[ 0.29836904  0.07649848  0.06458122 -0.06523418  0.19926008  0.09904536
 -0.2748047   0.05418507  0.22438385 -0.00186331  0.03688627  0.12146427
 -0.33242254  0.16231247  0.0872296  -0.11050058  0.33518279 -0.21197598
  0.20125504  0.00351502 -0.21145968 -0.08093862  0.04302201  0.23780641
  0.00166684  0.0425189   0.12817837  0.06511788  0.02174672  0.24097095
 -0.05327947 -0.01916171  0.42855942 -0.00102942  0.09328927  0.14840517
  0.11983351 -0.12319319  0.08231158  0.35686886  0.19620021 -0.28046165
  0.18780647 -0.15175296 -0.16403741 -0.45133007  0.21592605  0.54971516
  0.07268507 -0.20954254]",1.4241557328271568
638,manual_annotation_sample_seed1117,GV_DeJager_ReisvandeRazzia_interview_Lubking_conversation_clipped_150_paragraph_285-292_text,"En dat gebeurt toch , het is allemaal vingervlugheid . Ja , dat heb ik natuurlijk wel gezien van hem en dat vond ik dan wel leuk . Maar ik heb hem toen daar in die zaal niet gesproken hoor . Maar die man , die was , hij was zo , die ogen , die lagen zÛ diep in die kas , en hij was echt helemaal git en gitzwart en een heel mager gezicht . En bakkebaarden had hij dan tot hier . Ja . Het was een beetje een griezel om te zien hË . Ja . Hij heette van zijn eigen heette hij Jan van der Grind en zijn optreden , dat was Professor Murray . Dat ben ik nooit vergeten . HË . Nou , toen ik uit die trein kwam , toen dan zag je gelijk aan de omgeving dat daar iets ergs was gebeurd en dat waren allemaal hele grote bomtrechters .",nee,,nee,,zelfde,,nee,"[-0.027936    0.14755573 -0.18730596 -0.07905503  0.12389209  0.27096209
 -0.06235496 -0.02623243 -0.03215959 -0.05454291 -0.11860515 -0.18012355
 -0.04670731 -0.04016567  0.1125133  -0.04022177  0.39471972  0.01443694
 -0.10874919 -0.13131022 -0.2990513  -0.08140616  0.15452738 -0.10614267
  0.24153683  0.1499112   0.20624938 -0.28502335 -0.18321798  0.08755474
 -0.20064163 -0.25278594  0.38123435 -0.06906591  0.08289406  0.03807523
  0.26113464  0.06706277  0.03137354  0.28223309 -0.0093728   0.18639559
  0.11668006  0.20190539 -0.30227141 -0.20524095  0.09208515  0.47826362
  0.154687   -0.26355012]",1.3255781528572457
639,manual_annotation_sample_seed1117,GV_DeJager_ReisvandeRazzia_interview_Coomans_conversation_clipped_150_paragraph_114-120_text,"Weinig te eten . Ja . Maar ja , het was natuurlijk eigenlijk maar 4 maanden ongeveer zal ik maar zeggen dat je dat effetjes allemaal mee hebt moeten maken . En alsje dat dan later dan , dan denk je toch "" het lijkt wel of het jaren geweest zijn "" hË . Maar het was eigenlijk maar een tijd van 4 maanden , want in september werden we dus meegenomen , nou , en ik was Tweede Paasdag weet ik nu wel wanneer dat is geweest natuurlijk , met Tweede Paasdag was ik thuis . Het was geen september hoor , november ? November , sorry . Ik moet streng zijn hoor . Maar u wilde erg graag naar huis toe ? Ja . Ja . En voordat ik wegging had ik altijd gezegd "" ik ben voor de Bevrijding wel weer thuis "" en ik heb het dus ook inderdaad heb ik het gehaald ja .",nee,,nee,,zelfde,,nee,"[ 0.35561474  0.16740394 -0.3203039   0.07949859  0.02941816  0.08556505
 -0.09011934  0.0148515   0.29104736 -0.10593691  0.07858129  0.0555331
 -0.20148025  0.06668336  0.14703678  0.19555537  0.14134478  0.10946856
  0.13661943 -0.15082473 -0.09461737 -0.01849443 -0.23913608  0.22722623
  0.06916818  0.06782747  0.21991438  0.10162489  0.17203004  0.09607315
 -0.04872425  0.0959424   0.40417714 -0.15637872  0.03931179  0.21486337
  0.13077699  0.17068585  0.14309695  0.14277422  0.17288428 -0.24490645
  0.12673478 -0.07720182 -0.11658305 -0.4200716  -0.03698801  0.34048446
 -0.25052408 -0.12677112]",1.2730603847954216
640,manual_annotation_sample_seed1117,GV_Groningen_Scholtenhuis_01_conversation_clipped_150_paragraph_403-414_text,"En die gang liep helemaal tot voor het Scholtenshuis dat zag je wel . Daar zag ik licht . Dus dat was schijnbaar de voorkant . En ik ben gewoon naar die binnengebouw , de eerste kamer daar moest ik naar binnen Dat was op de tweede verdieping Dat was op de tweede verdieping ja . Dat was op de tweede verdieping . En op weg naar boven moesten we natuurlijk . En toen zei die ga maar zitten . Daar stonden ... Kunt u de ruimte beschrijven van waar u toen was Die ruimte beschrijven , of ik dat kan ... jazeker . Het was geen grote kamer . Het was niet groot . Niet zo van o wat een grote kamer . Nee dat was niet , die kamers daarvoor die waren schijnbaar groter . Schijnbaar , die waren woonkamers vermoed ik geweest allemaal . Van Scholtens . Maar wat dit was weet ik eigenlijk niet .",nee,,nee,,zelfde,,nee,"[ 0.10786361  0.12458096 -0.38434099 -0.18650527  0.28498453  0.02229356
  0.20424453 -0.12753257  0.27605332 -0.19491515 -0.18855255 -0.0406884
 -0.13317014 -0.03324814  0.25784457  0.07841774  0.00669257  0.18962701
  0.22763716 -0.22456232 -0.39142546 -0.02181867 -0.24876926  0.06750625
  0.28046809  0.54653436  0.2011536  -0.15257053 -0.12677905 -0.08764737
 -0.26371269 -0.28760168  0.44301225 -0.04968338  0.15624342 -0.0043038
  0.27995762  0.37116951  0.20708758  0.23669076 -0.18737339  0.13363625
  0.19019487  0.03412473 -0.44966955 -0.40324183  0.34390005  0.78605461
 -0.10364421 -0.21134299]",1.8310128734632847
641,manual_annotation_sample_seed1117,GV_DeJager_ReisvandeRazzia_interview_Pols_conversation_clipped_150_paragraph_375-382_text,"Daar waren ze echt te trots voor . Maar ik weet nog goed dat ... je moet je realiseren dat ik nu weleens tegen mijn vrouw zeg ' Nou kan je begrijpen waarom zo heel veel mensen die oorlog zo goed doorgekomen zijn . Als je naar je linnenkast kijkt , als je naar je klerenkast kijkt , als je schoenen ... Maar in een arbeidersgezin met opgroeiende kinderen . Ik bedoel , ik weet niet ... in het voorjaar van ' 47 of in het najaar van ' 46 dat kan ook , heb ik voor het eerst een eigen winterjas gehad . Je was een jongen in ' 40 . Ik bedoel , wat je aan kleding had , daar groeide je in en uit. maar dan was je wel wat gewend , je had al geen gemakkelijk leven daarvoor dus eigenlijk . Ja , dat werd vermaakt . Dat ging bij mijn vrouw thuis ook zo natuurlijk .",nee,,nee,,zelfde,,nee,"[ 5.00589609e-01  1.38090685e-01  1.12057477e-01  4.44012344e-01
 -9.95179825e-02  4.21363935e-01  1.08714879e-01 -1.44427955e-01
  1.16010867e-01 -3.92087940e-02  3.34945619e-01  3.07952523e-01
 -1.57441929e-01  1.97383083e-01  1.39437646e-01  3.21060807e-01
  4.68245655e-01 -1.91531993e-01  1.05453100e-01 -2.94246465e-01
 -1.16149038e-01  2.67636534e-02  2.96588197e-01  3.19626227e-01
  7.86929838e-02 -3.28554641e-02 -8.81077200e-02  5.53938537e-03
 -1.19952612e-01  4.29609809e-02 -1.01828165e-01 -7.30222501e-02
  3.21718559e-01  8.17523105e-05  1.55778639e-01  1.40776679e-01
  1.30306065e-01  2.10538678e-01  1.66226894e-01  8.93180370e-02
  2.24308066e-01  6.29431233e-02  1.30877667e-02 -2.91507155e-01
 -1.40616417e-01 -2.71207109e-01  2.23339252e-01  2.91000009e-01
  6.86507076e-02 -9.92936604e-02]",1.5294256557950923
642,manual_annotation_sample_seed1117,GV_Lumen_verzetsgroep_BVA_01_conversation_clipped_150_paragraph_371-374_text,"En kregen jullie dat geld altijd wel op tijd ? Ja ! Ja altijd in orde . Was precies , was er , ik weet niet , op de een of andere manier moet er een , moet er een mogelijkheid ... Ja , er was een juffrouw die was , die was ergens ... juffrouw Verbruggen of van der Brug , die had een soort secretariÎle baan , maar ergens , op een bibliotheek , geloof ik , dus dat was een heel koosjere aangelegenheid , daar konden we dus even zijn , even vragen of er iets meer kon komen , tussendoor , en die kende , die kon op die manier , het zij van Tuyl , het zij Remmert Aten , van wie ik niet meer weet hoe die heette in de oorlog , eh , bereiken kon , ja , dat was wel ... Nee maar , nee , met dat steunfonds hebben we nooit moeite gehad .",nee,,nee,,zelfde,,nee,"[ 1.80038281e-01  2.68863440e-01  3.66129652e-02  7.33549779e-04
  2.07237773e-01  8.89831893e-02  5.97698279e-02 -1.16011895e-01
 -2.77493773e-02 -3.52549702e-02  5.93715273e-02  2.92831779e-01
  1.19146604e-01  7.49346502e-02  3.48875746e-02  1.44866235e-02
  1.33221716e-01  1.87206581e-01  2.19908699e-01  1.28039092e-01
 -1.74548484e-01  1.90207236e-01 -3.56757790e-02  4.31886725e-02
  1.86898321e-01  1.34315327e-01  2.48882048e-01  4.00916226e-02
  3.79185230e-02 -8.66186619e-02  8.32765698e-02  1.23324156e-01
  2.12515792e-04  3.88843741e-03  4.45822794e-02 -7.97463730e-02
  7.10691437e-02  1.92245834e-01 -2.11488806e-01 -1.22143835e-01
 -4.16829139e-01 -1.33032449e-01  2.00076304e-01 -3.04422393e-01
  1.98206690e-03 -6.07854314e-03  2.75780156e-01  9.38427895e-02
  1.14385094e-02 -3.68899032e-01]",1.1299064450074663
643,manual_annotation_sample_seed1117,GV_KNMG_medici_01_conversation_clipped_150_paragraph_123-130_text,"Dus wie nog een florerende syfilis of iets anders had , die sigaretten werden niet weggegooid , maar die waren voor de bediende die op het eind van de avond de polikliniek kwam schoon maken . Het was dus een polikliniek waar ik heel graag kwam . Mag ik even onderbreken , u vertelde over die besmette sigaretten , eehh is het nog besmettelijk dan ? O nee , die waren helemaal niet besmettelijk . Want uitgedroogd gaan ... die bacil al heel gauw dood . En ik denk dat de slechte tabak die we in die tijd rookten , meegedragen zullen hebben . ' T Was heen hele spannende polikliniek . Want als je een preparaat moest gemaakt ... gemaakt had van gonorroe van een patiÎnt , holde ik naar het laboratorium , in een bakje met kleurstof , onder de microscoop en maar zoeken naar de diplokokken . Syfilis patiÎnten was moeilijker .",nee,,nee,,zelfde,,nee,"[ 0.32512993  0.2983609   0.18754459  0.18855507  0.30993566  0.2650124
  0.30211249 -0.03757756  0.1314471  -0.10289824  0.23501496 -0.27333157
  0.12172726 -0.05670553 -0.11414512  0.07164969  0.10038948  0.17138813
 -0.16678773 -0.38113923 -0.32785979  0.14746173  0.04382095  0.06388964
  0.27734035  0.72501665  0.05692822 -0.14781474 -0.17656054  0.47143768
  0.17594745  0.03707394  0.14168792 -0.23920853 -0.10516352  0.42789899
  0.63201129  0.13899787 -0.06186892 -0.23105939 -0.08334334 -0.0526638
 -0.05077973 -0.04437856 -0.19008188  0.00282236 -0.30578974  0.490107
 -0.20406071  0.21407536]",1.7884750618511494
644,manual_annotation_sample_seed1117,GV_NMKV_Sachsenhausen_08_conversation_clipped_150_paragraph_171-180_text,"Dat vond ik een beetje een rotstreek . Ja , omdat het z' n kameraad was ging die hond er ook aan . En die oude baas van Neij , ik weet het nog goed , Paul Neij , dat was z' n vader , wat ze met hem gedaan hebben weet ik niet meer . Dus toen ben ik door de Russen bevrijd . En heeft u ... was u daar de enige dwangarbeider in dat fabriekje ? Ja , de enige ja . Echt de enige . En de rest was allemaal mensen uit Oranienburg , vrouwen en kinderen en mannen . Ik was de enige Hollander . Ik lag in een greppel . En heeft u enig idee hoe lang u daar geweest bent ? Nou , daar ben ik wel eventjes geweest . Want toen moest ik bij de Russische commandant komen , die sprak vloeiend Duits , ik heb zelfs nog een papier Russisch van ' m gekregen , maar dat heb ik nooit kunnen vertalen , dat zit in m' n plakboek , en toen zegt ' ie : ' Nou moet je gauw weggaan . ' Dus toen zat ik op een Russisch transport naar de Elbe , dat is die rivier , dat weet u natuurlijk wel .",nee,,nee,,zelfde,,nee,"[ 0.18248805  0.24363621 -0.15826447  0.05874603  0.18972007 -0.08728373
 -0.28675947 -0.28241099  0.28257269 -0.52508461 -0.11631589  0.23996435
  0.05401478 -0.05625783  0.02900905  0.03115632 -0.08987529  0.05439532
 -0.01994665 -0.18043452 -0.43515679 -0.13993658  0.15418551  0.00607376
 -0.12225517  0.05379974  0.14529019 -0.07685518 -0.29479393 -0.11053988
 -0.34713946 -0.06286215  0.38666533  0.1910602  -0.15457077 -0.01941678
  0.13652868 -0.35958707  0.09775812  0.17837083 -0.12860091 -0.04956525
  0.24195164  0.1371754  -0.02833973 -0.42895016 -0.08436091  0.43854678
  0.37652095 -0.13737705]",1.532103573902887
645,manual_annotation_sample_seed1117,GV_Overloon_Venray_04_conversation_clipped_150_paragraph_280-291_text,"Er was niks te zien .. En dat is jou altijd goed bijgebleven ? Ja , dat is me altijd goed bijgebleven . Heb je daar nog soms last van dat je jou vader zo ziet ? Ja , dat is me altijd goed bijgebleven . Heb je daar nog soms last van dat je jou vader zo ziet ? Ja , zo wel . Jawel ! Dat wel , zo was hij wel een held hoor . Ja , toen zijn we We zullen heel even stoppen . Ja , doe maar Truus , toen stond je in Deurne op de markt , je hebt net verteld hoe het met vader was Ja , ja Wat is er toen gebeurd wat , wat ben je nog ergens terecht gekomen of , of hoe is dat gegaan ? We zijn terecht gekomen , we zijn gewoon het dorp ingegaan in Deurne bij een bakker en die was nog op en gewoon aangeklopt .",nee,,nee,,zelfde,,nee,"[ 0.22179544  0.18974639 -0.16871326 -0.28718685 -0.01323885  0.04144515
 -0.10855274  0.21164041  0.31943728 -0.18701803  0.03439257  0.01782997
  0.07874576 -0.06642684  0.39379852  0.10265224  0.00671787 -0.04162429
  0.33530012 -0.09873514 -0.39341146 -0.01382703  0.07499824 -0.02751223
  0.02325167  0.4024906   0.04798491  0.01972147 -0.08118338  0.02111679
  0.02280475 -0.33039981  0.50319341 -0.17171145  0.17445869  0.2682084
  0.15777207  0.17342792  0.15751573  0.28713006 -0.04564022  0.09004714
  0.00955748 -0.25114064 -0.50803536 -0.07142491  0.15657143  0.51851714
 -0.00601424 -0.19603559]",1.5337147277336087
